as_of,component,phase,formed,today,symbol,sign,weight,k,exposure,margin
2026-09-25,trend,5,2026-09-19,False,ADAUSDT,1,0.003693454804162038,0.5699873952881126,0.0021052226834386858,0.0010526113417193429
2026-09-25,trend,5,2026-09-19,False,AKEUSDT,1,0.00045434271529684714,0.5699873952881126,0.00025896962086017843,0.00012948481043008922
2026-09-25,trend,5,2026-09-19,False,BNBUSDT,1,0.0070172555149909405,0.5699873952881126,0.003999747193060829,0.0019998735965304146
2026-09-25,trend,5,2026-09-19,False,BTCUSDT,1,0.0069303657356038235,0.5699873952881126,0.003950221114030808,0.001975110557015404
2026-09-25,trend,5,2026-09-19,False,BTWUSDT,1,0.0009954673142599886,0.5699873952881126,0.000567403821549504,0.000283701910774752
2026-09-25,trend,5,2026-09-19,False,CYSUSDT,-1,-0.0009022731240237784,0.5699873952881126,-0.0005142843078007817,0.00025714215390039083
2026-09-25,trend,5,2026-09-19,False,DOGEUSDT,-1,-0.004668755537135592,0.5699873952881126,-0.002661131807848869,0.0013305659039244346
2026-09-25,trend,5,2026-09-19,False,ENAUSDT,1,0.002188810769080368,0.5699873952881126,0.0012475945490466895,0.0006237972745233447
2026-09-25,trend,5,2026-09-19,False,ETHUSDT,1,0.00483752149389765,0.5699873952881126,0.002757326275956981,0.0013786631379784904
2026-09-25,trend,5,2026-09-19,False,HYPEUSDT,1,0.003283576194748336,0.5699873952881126,0.0018715970424746562,0.0009357985212373281
2026-09-25,trend,5,2026-09-19,False,LINKUSDT,1,0.004274088320081312,0.5699873952881126,0.002436176468794492,0.001218088234397246
2026-09-25,trend,5,2026-09-19,False,PUMPUSDT,-1,-0.0021276710790961505,0.5699873952881126,-0.0012127456964038626,0.0006063728482019313
2026-09-25,trend,5,2026-09-19,False,SOLUSDT,1,0.0045300596990399495,0.5699873952881126,0.002582076928355432,0.001291038464177716
2026-09-25,trend,5,2026-09-19,False,SUIUSDT,1,0.003775815888446462,0.5699873952881126,0.0021521674633430696,0.0010760837316715348
2026-09-25,trend,5,2026-09-19,False,TRUMPUSDT,-1,-0.002460608580069864,0.5699873952881126,-0.001402515875377603,0.0007012579376888015
2026-09-25,trend,5,2026-09-19,False,TUTUSDT,-1,-0.0006621599283271447,0.5699873952881126,-0.00037742281281135255,0.00018871140640567627
2026-09-25,trend,5,2026-09-19,False,XRPUSDT,-1,-0.004061689051945947,0.5699873952881126,-0.002315111563188914,0.001157555781594457
2026-09-25,trend,5,2026-09-19,False,ZECUSDT,1,0.001964662433597117,0.5699873952881126,0.001119832823146425,0.0005599164115732125
2026-09-25,trend,6,2026-09-20,False,1000PEPEUSDT,-1,-0.003038509638251178,0.5699873952881126,-0.0017319121942646143,0.0008659560971323072
2026-09-25,trend,6,2026-09-20,False,ACEUSDT,-1,-0.0009482917856264336,0.5699873952881126,-0.0005405143648623241,0.00027025718243116207
2026-09-25,trend,6,2026-09-20,False,ADAUSDT,1,0.0037241146460454864,0.5699873952881126,0.0021226984068537782,0.0010613492034268891
2026-09-25,trend,6,2026-09-20,False,AKEUSDT,1,0.0004578212048887412,0.5699873952881126,0.00026095231608219894,0.00013047615804109947
2026-09-25,trend,6,2026-09-20,False,BNBUSDT,1,0.007050549510055693,0.5699873952881126,0.004018724350586523,0.0020093621752932615
2026-09-25,trend,6,2026-09-20,False,BTCUSDT,1,0.006987775863919772,0.5699873952881126,0.003982944163532772,0.001991472081766386
2026-09-25,trend,6,2026-09-20,False,BTWUSDT,1,0.0009749804775471826,0.5699873952881126,0.0005557265828538788,0.0002778632914269394
2026-09-25,trend,6,2026-09-20,False,CYSUSDT,-1,-0.0009096970740518783,0.5699873952881126,-0.0005185158657400475,0.00025925793287002373
2026-09-25,trend,6,2026-09-20,False,DOGEUSDT,-1,-0.004706464406347885,0.5699873952881126,-0.0026826253879904437,0.0013413126939952219
2026-09-25,trend,6,2026-09-20,False,ENAUSDT,1,0.0021923803232263062,0.5699873952881126,0.0012496291499166728,0.0006248145749583364
2026-09-25,trend,6,2026-09-20,False,ETHUSDT,1,0.0048767809105144605,0.5699873952881126,0.0027797036485749274,0.0013898518242874637
2026-09-25,trend,6,2026-09-20,False,HYPEUSDT,1,0.0033075558523036927,0.5699873952881126,0.001885265145024535,0.0009426325725122675
2026-09-25,trend,6,2026-09-20,False,LINKUSDT,1,0.004307745244460943,0.5699873952881126,0.0024553604914550465,0.0012276802457275233
2026-09-25,trend,6,2026-09-20,False,PUMPUSDT,-1,-0.0021452061239369603,0.5699873952881126,-0.001222740450938936,0.000611370225469468
2026-09-25,trend,6,2026-09-20,False,SOLUSDT,1,0.004567661692936384,0.5699873952881126,0.0026035095909141006,0.0013017547954570503
2026-09-25,trend,6,2026-09-20,False,SUIUSDT,1,0.0037649357348023904,0.5699873952881126,0.0021459659129071506,0.0010729829564535753
2026-09-25,trend,6,2026-09-20,False,TRUMPUSDT,-1,-0.0024798164059637766,0.5699873952881126,-0.0014134640940280218,0.0007067320470140109
2026-09-25,trend,6,2026-09-20,False,TUTUSDT,-1,-0.0006676387330177809,0.5699873952881126,-0.0003805456624262606,0.0001902728312131303
2026-09-25,trend,6,2026-09-20,False,XRPUSDT,-1,-0.004095406497971864,0.5699873952881126,-0.0023343300824249934,0.0011671650412124967
2026-09-25,trend,6,2026-09-20,False,ZECUSDT,1,0.0019790692668932054,0.5699873952881126,0.0011280445365312126,0.0005640222682656063
2026-09-25,coinbase,0,2026-09-21,False,BTCUSDT,1,0.13065149301346057,0.3426151857028053,0.04476318554115556,0.014921061847051853
2026-09-25,coinbase,1,2026-09-22,False,BTCUSDT,1,0.13168685430898652,0.3426151857028053,0.04511791604369168,0.015039305347897228
2026-09-25,coinbase,2,2026-09-23,False,BTCUSDT,1,0.1318498227418023,0.3426151857028053,0.045173751503564556,0.01505791716785485
2026-09-25,coinbase,3,2026-09-24,False,BTCUSDT,1,0.13294436083343145,0.3426151857028053,0.045548756875086874,0.01518291895836229
2026-09-25,coinbase,4,2026-09-25,True,BTCUSDT,1,0.1340174775130761,0.3426151857028053,0.045916422945564105,0.015305474315188035
2026-09-25,coinbase,5,2026-09-19,False,BTCUSDT,1,0.13860731471207646,0.3426151857028053,0.04748897086984526,0.015829656956615083
2026-09-25,coinbase,6,2026-09-20,False,BTCUSDT,1,0.13975551727839547,0.3426151857028053,0.04788236250532908,0.01596078750177636
